0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-5.698705699055479e-06,6.985863962030745e-05,0.30629241507363897,-20.338887571156473,680.0688267433592,-632317.5502893707,-10298606.305255266,-1.5096578269476505e-08,-8.021256730993075e-07,6.143719363553204e-09,6.178606549602731e-05,1.3618984435085646e-09,-1.7635130976269472e-06,-4.9063755634435354e-11,5.481358321870019e-10,-3.0221201408291333e-09,1.845096602399566e-08,-1.44883637642734e-09,-7.557051873427457e-11,-6.528209784081663e-08,1.871188488313906e-09,2.200660341071996e-08
-6.66691135990837e-09,1.2005604058858718e-06,0.000516178978018371,-0.028041572854181216,3.6380437637925613,-1129.1772709168117,197204.88870651115,-5.5171707919059846e-11,6.322476650085037e-11,-6.552907377658906e-10,1.3618984435091958e-09,2.769405829532962e-07,-1.0343495495191294e-08,-5.003208314498352e-11,-8.663922268940362e-10,-3.526932574505439e-11,2.6836540647951545e-11,-2.4730832451687043e-12,-2.987083703551407e-13,2.8573718435615023e-11,1.8294608643344853e-12,-2.0061245146329224e-11
-1.2248991191450469e-05,-0.030471218089598816,1.3083779263161002,-439.1575902405229,39012.39157611139,-2261853.2815277963,210164878.83954734,3.292244464012032e-07,5.529803616092595e-08,1.7077720420547224e-07,-1.7635130976279385e-06,-1.034349549525176e-08,0.0002825250105823294,5.18816002420888e-09,-2.4379383925149992e-09,1.7634283147079825e-07,3.7104131290470975e-08,-3.128983444961359e-09,8.526658148023113e-09,-1.510943566940317e-08,-3.814731649485671e-09,1.771959810425256e-07
-1.9126451746742142e-09,-8.502697961657869e-07,-2.733086944175311e-05,-0.012084122807462733,0.37116673570181563,24.64709854186675,2413.1578009954223,1.3334906360674734e-11,2.3611638599103065e-12,3.339593695084397e-10,-4.906375563438263e-11,-5.003208314498535e-11,5.188160024209195e-09,3.253662776889521e-12,5.4552415982076024e-11,8.802807779562419e-12,1.135847042719505e-12,3.941272566737695e-14,1.1073722517023965e-13,-3.2158711849993417e-12,-2.640422358549663e-13,8.241428037659738e-12
-8.477912341898623e-10,5.823004163792119e-07,0.0001749979168485098,0.022921721809214507,0.6061328928293829,207.28840859665144,-133101.2662619963,8.920429500236697e-12,2.6314902818896396e-11,6.645857255519815e-11,5.481358321819341e-10,-8.663922268940354e-10,-2.4379383925822097e-09,5.455241598207393e-11,2.409576295147511e-09,-2.367152285289823e-11,6.874813022533925e-12,-7.165381935360168e-13,-4.908435541729298e-14,2.5487970239447124e-11,1.3495219021538022e-12,-1.4805410168682304e-11
-5.8465762826842434e-08,-2.9010370954549035e-05,-0.001423076811066153,-0.41846254069786815,9.164588980188197,834.5655402152084,221442.04860948928,4.4373022532365876e-10,7.763839372221471e-12,2.755987834406478e-10,-3.0221201408295713e-09,-3.5269325745124324e-11,1.763428314708046e-07,8.802807779563096e-12,-2.3671522852830624e-11,3.2389151938500983e-10,1.4044351380184789e-11,3.503628457384995e-12,3.788538282896873e-12,-1.6069930286680595e-10,-1.1664492386450434e-11,3.0166304481332797e-10
-1.1704236414577213e-07,-1.2377360947019293e-05,0.006640502543931408,-0.741390594433071,58.91241912806839,-12791.230805248068,1102295.5767783474,-7.346366140725975e-10,9.104626048134546e-10,1.821454310195019e-10,1.8450966023994538e-08,2.6836540647888223e-11,3.710413129046449e-08,1.1358470427182995e-12,6.874813022676634e-12,1.4044351380170672e-11,4.297598646708487e-10,-1.5608262991515538e-11,4.047738281926328e-13,2.985666852762731e-10,1.7406482602397295e-11,-4.7940859887482244e-11
7.974450033975028e-09,1.1627009083360006e-06,-0.0008630318002013574,0.153224154622317,-27.365859245791185,4513.032032142702,-401229.974940486,-4.92408304614324e-10,-7.84323552769122e-11,-1.0175645238613641e-11,-1.4488363764272646e-09,-2.473083245156752e-12,-3.128983444958993e-09,3.9412725667857216e-14,-7.165381935685228e-13,3.5036284573889156e-12,-1.5608262991514782e-11,2.712291353120421e-10,6.6040728015988324e-12,-2.633476596191455e-11,-1.5772018798962935e-12,8.124142072131074e-12
6.943303019542191e-11,-6.423364658068335e-07,5.015041815641525e-06,-0.003729048285338353,-0.14756696713192238,102.61452436203449,-10340.443265967493,-7.542284115074486e-13,-9.145851295385832e-13,3.408124190080424e-12,-7.557051873429467e-11,-2.9870837035598733e-13,8.526658148023181e-09,1.1073722517025035e-13,-4.908435541697953e-14,3.788538282896869e-12,4.0477382819274125e-13,6.604072801598779e-12,5.761098251720205e-13,-7.405643929335056e-13,-1.1170779909304027e-13,3.892904631920863e-12
-8.00857242420339e-08,2.040018570888813e-06,0.005903030003474139,-0.06219122139759372,42.43478965551208,-5157.980529698717,-660893.7382409787,-1.3060908136687902e-11,5.562333665577621e-09,1.0634877235638176e-10,-6.528209784081772e-08,2.8573718435631744e-11,-1.510943566942103e-08,-3.2158711850010393e-12,2.5487970239478867e-11,-1.6069930286682784e-10,2.985666852762471e-10,-2.6334765961907557e-11,-7.405643929336649e-13,2.414022789249447e-09,1.0609982782802904e-10,-6.261318760616028e-10
-4.1287824420998174e-09,5.316748834004108e-07,0.00035233472606626206,-0.003486925835347542,1.9937435044962055,-444.3499049763118,-23865.905003927674,-1.223601011699967e-11,7.05746950139165e-10,2.759875348836013e-12,1.8711884883138537e-09,1.829460864336039e-12,-3.814731649486464e-09,-2.640422358550779e-13,1.3495219021554897e-12,-1.1664492386451646e-11,1.7406482602396058e-11,-1.5772018798959973e-12,-1.1170779909304707e-13,1.0609982782802921e-10,7.003281747101087e-12,-3.3093297077226334e-11
-3.982982160729171e-08,-2.8793277727665522e-05,-0.0024694202366684127,-0.37306869583872654,8.907118440249322,2566.762585737239,511282.1725000985,4.542470460311185e-10,-9.391521608823996e-10,1.9963986541955246e-10,2.200660341071974e-08,-2.0061245146400055e-11,1.7719598104253202e-07,8.241428037660804e-12,-1.4805410168627965e-11,3.016630448133302e-10,-4.794085988746765e-11,8.124142072126455e-12,3.8929046319208566e-12,-6.26131876061584e-10,-3.3093297077225274e-11,4.847590312920965e-10
